hhid,wage,grade92,age,agesq,ownchild,occ2012,private,female,lnwage,fem_age,citizen,spouce,atwork
614155948049190,60.0,44,36,1296,3,3150,1,1,4.0943445622221,36,1,1,1
7140618004676,59.82222222222222,44,63,3969,0,3060,1,0,4.091377200994299,0,1,0,1
38056620000541,72.0,44,43,1849,2,3060,0,1,4.276666119016055,43,1,1,1
78066345040350,26.0,46,59,3481,0,3060,0,0,3.258096538021482,0,0,1,1
136850840710007,27.875,46,40,1600,2,3010,1,0,3.3277302297802827,0,1,1,1
645091139600292,37.5,43,35,1225,0,3150,1,1,3.624340932976365,35,1,0,1
826660501890006,69.7115,45,45,2025,3,3060,1,1,4.244365296983058,45,1,1,1
826660501890006,41.20871428571429,45,46,2116,3,3060,1,0,3.7186497457791976,0,1,1,1
907096805049270,15.384500000000001,45,30,900,0,3060,0,1,2.733360509058375,30,1,1,1
400600076325422,40.3845,46,35,1225,2,3060,1,0,3.6984460479831482,0,1,1,1
960941054704897,35.0,43,54,2916,1,3030,1,1,3.5553480614894135,54,1,1,1
198420640111000,27.337777777777777,41,39,1521,2,3220,0,0,3.308269547003948,0,1,1,1
400807999443692,48.07625,45,44,1936,2,3060,1,0,3.872788292176864,0,1,1,1
504706130496429,20.833333333333332,45,32,1024,0,3060,1,0,3.036554268074246,0,1,0,1
704703840994979,32.989999999999995,40,62,3844,0,3060,1,1,3.49620448524049,62,1,1,1
910240045430140,34.0,40,25,625,0,3200,1,1,3.5263605246161616,25,1,0,1
910240045430140,36.0,43,33,1089,0,3200,1,0,3.58351893845611,0,1,0,1
190659840589101,14.54075,45,28,784,0,3060,1,0,2.676955052618267,0,1,0,1
690305097614069,35.25633333333334,46,34,1156,1,3160,1,1,3.5626451821504634,34,1,1,1
100960315075145,59.61533333333333,44,27,729,0,3150,1,0,4.087912811676387,0,1,0,1
671314002410014,48.06666666666667,46,54,2916,0,3010,1,0,3.8725889361827392,0,1,0,1
346107880200291,34.72222222222222,46,43,1849,0,3000,1,0,3.5473798918402366,0,1,0,1
20052125140160,72.11525,45,53,2809,3,3060,1,0,4.27826553371462,0,1,1,1
57062900101181,28.825,46,46,2116,3,3040,1,1,3.3612430661551227,46,1,1,1
307101714210717,12.820500000000001,44,32,1024,1,3150,1,1,2.5510454522920454,32,1,0,1
401725000810372,48.07683333333333,46,54,2916,0,3060,1,0,3.8728004256064557,0,1,0,1
545108240200211,17.0,45,61,3721,3,3060,1,1,2.833213344056216,61,1,1,1
622309540369103,25.0,43,32,1024,0,3160,1,1,3.2188758248682006,32,1,1,1
806108441310543,65.36,46,62,3844,0,3060,1,1,4.1799104505517475,62,1,1,1
50591430010706,48.07683333333333,45,56,3136,0,3040,1,0,3.8728004256064557,0,1,1,1
152901050047536,24.025,45,31,961,0,3160,1,0,3.1790949548563563,0,1,1,1
140667095714479,20.19225,44,61,3721,0,3060,0,1,3.005298867423203,61,1,1,1
10610001855945,23.555555555555557,43,30,900,0,3220,1,0,3.159361697335793,0,1,1,1
34371470032704,33.65375,43,30,900,0,3030,1,1,3.516124491189194,30,1,0,1
102060410042799,8.36525,45,35,1225,3,3060,1,0,2.1240862204237567,0,1,1,1
102060410042799,24.025,45,34,1156,3,3060,1,1,3.1790949548563563,34,1,1,1
982057807149850,19.225,44,46,2116,2,3060,1,1,2.9562115153917077,46,1,1,1
177620040740104,38.0,46,33,1089,2,3160,1,1,3.6375861597263857,33,1,1,1
177620040740104,31.11111111111111,46,33,1089,2,3160,1,0,3.43756502583303,0,1,1,1
730140983391001,29.176470588235293,45,34,1156,0,3060,1,0,3.3733625826687113,0,1,1,1
730140983391001,12.0,45,31,961,0,3060,1,1,2.4849066497880004,31,1,1,1
605107051810090,17.751153846153844,44,53,2809,0,3060,1,1,2.876450519225782,53,1,1,1
605107051810090,72.11525,46,56,3136,0,3060,1,0,4.27826553371462,0,1,1,1
810750157721001,24.22222222222222,41,54,2916,0,3220,1,0,3.1872704854528697,0,1,1,1
196984509053809,23.075,45,32,1024,3,3000,1,0,3.138749780388916,0,1,1,1
791203018909594,12.0,42,21,441,0,3220,1,1,2.4849066497880004,21,1,0,1
849290529000969,50.0,46,30,900,0,3010,1,0,3.912023005428146,0,1,1,1
848291709100902,22.0,39,57,3249,0,3030,1,1,3.091042453358316,57,1,0,1
820209959917894,17.307499999999997,43,58,3364,0,3220,1,1,2.8511399335700434,58,1,1,1
1162430982091,36.324666666666666,44,60,3600,0,3140,1,1,3.592497032997634,60,1,1,1
3172430010001,29.81,43,53,2809,0,3160,1,1,3.39484390768998,53,1,1,1
20310165817109,57.6922,45,38,1444,3,3060,1,1,4.0551219824004106,38,0,1,1
542139094909078,33.65375,46,59,3481,0,3040,1,0,3.516124491189194,0,1,1,1
420509937206492,57.69225,46,59,3481,0,3140,0,1,4.0551228490683195,59,1,1,1
546294229500921,90.1440625,45,63,3969,0,3060,1,1,4.50140908502883,63,1,1,1
21482460019507,52.44745454545455,46,34,1156,1,3060,1,1,3.959811802596086,34,1,1,1
202208653610049,34.0,46,32,1024,0,3060,1,1,3.5263605246161616,32,0,0,1
247295279600702,33.65375,46,33,1089,2,3160,1,1,3.516124491189194,33,1,1,1
142290149600969,14.0,43,54,2916,0,3160,1,1,2.6390573296152584,54,0,1,1
147442060061907,12.0,42,41,1681,2,3060,1,1,2.4849066497880004,41,1,1,1
294904101062699,15.0,41,21,441,0,3010,1,1,2.70805020110221,21,1,0,1
10004732811167,40.85,44,31,961,0,3060,1,0,3.709906821306012,0,1,1,1
167140040441203,25.130000000000003,43,36,1296,0,3160,1,1,3.2240623515555007,36,1,1,1
677419640037201,115.3845,43,44,1936,3,3060,1,0,4.748270029628265,0,1,1,1
48332490952799,9.0,39,31,961,0,3030,1,1,2.1972245773362196,31,1,1,1
60390489511003,28.15,46,33,1089,0,3160,1,1,3.3375473545856993,33,1,0,1
430109905412498,20.70769230769231,45,58,3364,0,3000,1,1,3.030505240309036,58,1,0,1
980528095134659,50.349636363636364,45,47,2209,2,3060,0,0,3.918991396966423,0,1,1,1
947378479300943,26.44225,45,31,961,0,3060,1,0,3.274963109698682,0,1,0,1
44573430985291,23.07675,44,27,729,0,3150,1,1,3.1388256171665394,27,1,1,1
153520040970301,46.15,45,41,1681,3,3060,1,0,3.8318969609488613,0,1,1,1
98094158340100,57.6922,45,48,2304,2,3060,0,1,4.0551219824004106,48,1,1,1
161763040039703,72.11525,46,41,1681,0,3060,1,0,4.27826553371462,0,1,0,1
640640094334149,13.0,43,35,1225,2,3030,1,1,2.5649493574615367,35,0,1,1
704908643790884,41.82675,44,31,961,1,3060,0,0,3.7335360870017613,0,1,1,1
942024507349710,25.466666666666665,45,33,1089,0,3060,1,0,3.237370407504365,0,1,0,1
942024507349710,25.466666666666665,45,25,625,0,3060,1,0,3.237370407504365,0,1,0,1
206613501870306,25.0,43,30,900,1,3060,1,1,3.2188758248682006,30,1,1,1
392984504074639,8.571428571428571,46,36,1296,0,3060,1,1,2.1484344131667874,36,1,0,1
205306351610330,28.825,45,63,3969,0,3060,1,1,3.3612430661551227,63,1,1,1
309050310095679,16.0,39,45,2025,3,3030,1,1,2.772588722239781,45,1,1,1
363891110007305,21.15375,43,32,1024,1,3030,1,1,3.0518171947401584,32,1,0,1
836059840269307,48.07675,44,49,2401,2,3160,1,0,3.872798692268385,0,1,1,1
430609912490294,12.0,44,28,784,0,3060,0,1,2.4849066497880004,28,0,0,1
430709952538492,17.307499999999997,45,38,1444,0,3060,1,0,2.8511399335700434,0,1,0,1
722770334381003,72.0,44,36,1296,0,3160,1,1,4.276666119016055,36,1,0,1
348395769900942,22.0,41,36,1296,2,3150,1,1,3.091042453358316,36,1,0,1
549391649900945,42.275,44,32,1024,0,3150,1,1,3.744195894784644,32,1,1,1
631399001530120,32.40375,44,25,625,0,3150,1,1,3.478274156841582,25,1,0,1
10580461101004,16.0,41,49,2401,0,3220,1,1,2.772588722239781,49,1,1,1
169060464440944,82.41742857142857,46,61,3721,0,3010,1,0,4.411796926339143,0,1,1,1
147490499200793,35.0,44,42,1764,1,3060,1,1,3.5553480614894135,42,1,1,1
308905924990782,52.44745454545455,45,59,3481,0,3060,1,0,3.959811802596086,0,1,1,1
440209966945591,25.0,43,29,841,1,3030,1,1,3.2188758248682006,29,1,1,1
499914602099269,8.65,40,21,441,1,3060,1,1,2.157559320943788,21,1,0,1
163085181440700,16.968235294117648,45,30,900,2,3060,0,0,2.831343084099148,0,1,1,1
440509931826491,39.9,43,47,2209,0,3220,0,1,3.686376323895818,47,1,1,1
440509931826491,41.2,43,48,2304,0,3220,0,0,3.7184382563554808,0,1,1,1
954971140004407,21.25,40,42,1764,4,3220,1,1,3.056356895370426,42,1,1,1
440509937384998,57.6922,45,55,3025,1,3060,1,0,4.0551219824004106,0,1,1,1
410009434405636,72.11525,46,53,2809,0,3060,1,0,4.27826553371462,0,1,1,1
465994600080699,25.76,44,21,441,0,3010,1,0,3.248822901236153,0,1,0,1
40710051760277,72.11525,45,53,2809,0,3060,1,1,4.27826553371462,53,1,1,1
40810158804309,40.0,44,40,1600,2,3160,0,1,3.6888794541139363,40,1,1,1
441800085994915,40.85,46,36,1296,0,3060,1,0,3.709906821306012,0,1,0,1
710006744944208,29.380277777777778,41,33,1089,0,3220,1,1,3.3803236253565085,33,0,1,1
810460945940044,240.38400000000001,45,35,1225,3,3060,1,1,5.482237644705688,35,1,1,1
907400943810397,31.25,46,37,1369,1,3060,0,1,3.4420193761824107,37,0,1,1
84384014002406,48.07683333333333,45,54,2916,0,3060,1,0,3.8728004256064557,0,1,0,1
904908494490058,27.69225,43,52,2704,0,3160,1,1,3.3211525906531154,52,1,0,1
305172064909865,35.0,41,59,3481,0,3060,1,1,3.5553480614894135,59,1,1,1
508010815069009,30.116666666666667,45,56,3136,1,3060,1,0,3.405078728370128,0,1,1,1
115986100007300,68.75,45,38,1444,3,3010,1,0,4.230476736546681,0,1,1,1
50110064479621,57.6922,46,57,3249,8,3060,1,0,4.0551219824004106,0,1,1,1
595974803084139,12.5,45,29,841,0,3060,1,1,2.5257286443082556,29,1,1,1
710003405018053,53.225806451612904,46,25,625,0,3010,1,1,3.97454336240948,25,1,0,1
591918201093459,15.75,39,41,1681,2,3040,1,1,2.7568403652716422,41,1,0,1
63064305500391,50.7,45,33,1089,0,3060,1,0,3.9259259105971376,0,1,0,1
481553005750640,35.0,46,37,1369,2,3160,1,0,3.5553480614894135,0,1,1,1
174095162540930,35.0,46,30,900,2,3160,1,1,3.5553480614894135,30,1,1,1
595958804059599,52.44745454545455,45,53,2809,0,3060,1,0,3.959811802596086,0,1,1,1
665123094909762,36.666666666666664,43,62,3844,0,3160,1,0,3.6018680771243066,0,1,1,1
671364002450010,41.0,43,41,1681,2,3150,1,1,3.713572066704308,41,1,1,1
865816004909972,15.0,43,33,1089,2,3150,1,1,2.70805020110221,33,1,1,1
14031266001011,32.0,45,58,3364,0,3010,1,0,3.4657359027997265,0,1,1,1
9170219097271,28.0,43,48,2304,0,3210,1,1,3.332204510175204,48,1,0,1
510950061505749,31.25,43,47,2209,2,3160,1,1,3.4420193761824107,47,1,0,1
16460560979472,57.69225,46,33,1089,0,3160,1,1,4.0551228490683195,33,1,0,1
170910060148039,40.416666666666664,45,30,900,2,3060,1,0,3.699242241149483,0,1,1,1
507003186610778,57.6922,45,46,2116,0,3060,1,0,4.0551219824004106,0,0,0,1
666830557641300,23.06,45,30,900,1,3060,1,1,3.138099514840913,30,1,1,1
56485301761005,37.5,44,54,2916,0,3150,1,1,3.624340932976365,54,1,1,1
60633140305407,57.6922,45,51,2601,0,3060,1,0,4.0551219824004106,0,1,1,1
500609944150954,57.06,44,47,2209,3,3160,1,1,4.044103345785354,47,1,1,1
500801087835818,57.6922,45,63,3969,0,3060,1,0,4.0551219824004106,0,1,1,1
538640901790002,48.06666666666667,46,46,2116,1,3060,1,0,3.8725889361827392,0,1,1,1
538640901790002,48.07683333333333,46,45,2025,1,3060,1,1,3.8728004256064557,45,1,1,1
1090415057907,33.65375,43,26,676,0,3160,1,1,3.516124491189194,26,1,0,1
571205007110273,57.6922,45,58,3364,2,3060,1,0,4.0551219824004106,0,1,1,1
155540572251101,17.482363636363637,45,29,841,0,3060,1,0,2.8611925805576646,0,1,0,1
178300765541101,19.230666666666664,45,34,1156,0,3060,1,0,2.956506227053154,0,1,0,1
311891110105315,20.0,44,27,729,0,3150,1,1,2.995732273553991,27,1,0,1
521933035001902,72.11525,46,39,1521,2,3060,1,0,4.27826553371462,0,1,1,1
831825001110930,9.65,42,48,2304,2,3150,1,1,2.2669579153508947,48,1,1,1
100150111054371,19.216666666666665,45,32,1024,0,3060,1,1,2.955777958046958,32,1,0,1
900073791159940,25.0,39,61,3721,0,3220,1,1,3.2188758248682006,61,1,1,1
147141060090612,30.0478125,46,35,1225,1,3160,0,1,3.4027898629904088,35,1,1,1
90821560997293,31.25,45,61,3721,0,3060,0,1,3.4420193761824107,61,1,1,1
779480780600951,32.0,44,38,1444,3,3150,1,1,3.4657359027997265,38,1,1,1
49921570993996,8.25,39,22,484,0,3030,1,1,2.1102132003465894,22,1,0,1
371544150203313,8.125,45,57,3249,0,3060,1,1,2.094945728215801,57,1,1,1
371544150203313,55.0,45,58,3364,0,3060,1,0,4.007333185232471,0,1,1,1
797870838580951,16.826833333333333,45,26,676,0,3060,1,0,2.8229748344286314,0,1,0,1
10710148598763,17.5,39,35,1225,0,3060,1,1,2.8622008809294686,35,1,1,1
110000221204317,44.8805,44,44,1936,2,3160,1,1,3.8040034019723468,44,1,1,1
980028777159280,31.25,44,38,1444,0,3150,1,1,3.4420193761824107,38,1,1,1
171241080089208,15.0,43,40,1600,2,3220,1,1,2.70805020110221,40,1,1,1
502794170108709,29.22,46,33,1089,0,3060,1,0,3.3748534063225533,0,1,0,1
509209891010307,15.833333333333334,44,34,1156,0,3060,0,0,2.762117422372486,0,0,0,1
197782000035302,15.0,39,43,1849,0,3010,1,0,2.70805020110221,0,1,0,1
205001552102501,25.5,43,35,1225,2,3030,1,1,3.2386784521643803,35,1,1,1
36082830200501,38.4615,43,46,2116,1,3200,1,1,3.649657740960155,46,1,1,1
299280836440952,21.0,43,24,576,0,3220,1,1,3.044522437723423,24,1,0,1
232033140108105,25.641000000000002,39,60,3600,0,3060,1,1,3.2441926328519908,60,1,1,1
440933063325109,0.09283333333333334,45,64,4096,0,3060,1,0,-2.376949508282908,0,1,1,1
3602530790692,25.475,45,52,2704,1,3060,1,1,3.2376975791087887,52,1,1,1
714769350397203,13.0,42,37,1369,0,3060,1,0,2.5649493574615367,0,1,1,1
291050001920504,33.65375,46,37,1369,0,3060,1,0,3.516124491189194,0,1,0,1
705379750779202,30.76,46,28,784,0,3160,1,0,3.4262151446374434,0,1,0,1
200095909002631,52.8845,44,42,1764,1,3160,1,0,3.9681102902586276,0,0,1,1
310001212014716,22.0,41,25,625,0,3220,1,1,3.091042453358316,25,1,1,1
410001972814746,44.37861538461539,46,47,2209,2,3060,1,0,3.7927577179329193,0,1,1,1
510001572951496,22.5,45,63,3969,0,3060,1,1,3.1135153092103742,63,0,1,1
510001572951496,27.875,45,60,3600,0,3060,1,0,3.3277302297802827,0,0,1,1
952038903259560,18.869999999999997,42,50,2500,0,3220,1,1,2.9375733593804587,50,1,0,1
903207841910332,56.36586206896551,45,36,1296,3,3040,1,1,4.03186369278148,36,1,1,1
999410581840952,22.5,43,59,3481,0,3150,0,1,3.1135153092103742,59,1,1,1
308150310097096,20.0,44,63,3969,0,3150,1,1,2.995732273553991,63,1,0,1
763201101250305,72.11525,45,47,2209,2,3060,1,1,4.27826553371462,47,1,0,1
30310094691370,31.645833333333332,45,63,3969,0,3060,1,1,3.454606491687882,63,1,0,1
405305061310344,32.0,41,41,1681,0,3220,1,0,3.4657359027997265,0,1,0,1
9014063304491,33.65,46,57,3249,0,3000,1,0,3.5160130560907366,0,1,0,1
30410098825745,64.10244444444444,45,53,2809,1,3060,1,1,4.1604824980582364,53,1,1,1
30410162907966,48.611,45,55,3025,0,3010,1,1,3.8838498427445516,55,1,1,1
30410162907966,25.9615,45,28,784,0,3060,1,0,3.2566146713684687,0,1,0,1
152133040033004,29.8,45,61,3721,0,3060,1,1,3.3945083935113587,61,1,0,1
606300721410699,30.35,46,50,2500,3,3060,1,0,3.4127965175055075,0,1,1,1
42253540995795,32.957142857142856,45,57,3249,0,3060,1,0,3.4952080161243946,0,1,1,1
182303050035947,10.256333333333334,46,29,841,0,3060,0,0,2.3278954009502106,0,1,0,1
51959007630211,20.978909090909088,43,51,2601,0,3160,1,0,3.043517604042784,0,1,1,1
111343060071287,42.857142857142854,45,33,1089,2,3060,1,1,3.7578723256008875,33,1,1,1
34026491302181,34.1345,45,34,1156,3,3060,1,0,3.5303086030406856,0,1,1,1
456252701520308,15.934000000000001,45,27,729,0,3060,1,1,2.7684551909581745,27,1,0,1
826190801600302,27.0,43,56,3136,0,3220,1,0,3.295836866004329,0,1,1,1
30610122901516,23.06,46,35,1225,0,3060,1,0,3.138099514840913,0,1,0,1
21573570998894,48.07683333333333,45,57,3249,0,3060,1,0,3.8728004256064557,0,1,1,1
183293080085902,57.6922,45,37,1369,3,3060,1,0,4.0551219824004106,0,1,0,1
899390955070653,15.0,43,29,841,1,3060,1,1,2.70805020110221,29,1,1,1
30910159975989,64.10244444444444,45,36,1296,1,3060,0,0,4.1604824980582364,0,1,1,1
154883090036402,69.33333333333333,45,56,3136,0,3060,1,1,4.238925791033208,56,1,1,1
210001113010619,31.25,43,51,2601,2,3060,1,1,3.4420193761824107,51,1,0,1
77854500990399,29.0,44,29,841,0,3150,1,1,3.367295829986474,29,1,1,1
129854000033208,11.216666666666667,46,59,3481,0,3060,1,0,2.417400767422627,0,1,1,1
214529100105109,18.0,45,57,3249,2,3060,1,1,2.8903717578961645,57,1,1,1
771499150669409,64.10244444444444,45,44,1936,0,3060,1,0,4.1604824980582364,0,0,1,1
480912077345519,8.07675,39,46,2116,0,3030,1,1,2.088989563894963,46,1,1,1
105594020048827,36.0575,42,62,3844,0,3220,1,0,3.585114886475528,0,1,1,1
992719650329401,32.627906976744185,43,23,529,0,3160,1,0,3.4851679644088986,0,1,0,1
195324020048017,24.519,46,29,841,0,3060,0,0,3.199448327202102,0,0,1,1
24694045908292,12.98075,45,30,900,1,3060,1,1,2.5634674908085238,30,1,1,1
62035500400061,33.11944444444444,43,63,3969,0,3220,1,1,3.500120555355976,63,1,0,1
925559550379401,11.0,43,24,576,0,3060,1,0,2.3978952727983707,0,1,0,1
655600801010406,23.075,44,35,1225,0,3060,1,1,3.138749780388916,35,1,1,1
151774060044112,31.25,46,30,900,0,3160,1,0,3.4420193761824107,0,1,1,1
906399950717403,20.6,46,29,841,2,3160,0,0,3.0252910757955354,0,1,1,1
274633150103901,17.39,46,43,1849,4,3060,1,0,2.855895328366192,0,1,1,1
10006694205777,15.384500000000001,45,35,1225,0,3060,1,0,2.733360509058375,0,1,0,1
252408650700149,36.05,42,55,3025,0,3220,1,0,3.584906863730958,0,1,1,1
40810212490855,72.11525,44,43,1849,2,3160,1,0,4.27826553371462,0,1,1,1
134744080080755,27.77777777777778,44,31,961,1,3150,1,1,3.324236340526027,31,1,1,1
183464080172095,13.942250000000001,43,27,729,0,3060,0,0,2.6349237983336518,0,1,1,1
998819750869407,38.45,46,37,1369,2,3060,1,1,3.649358695951653,37,0,1,1
40810134226560,33.333333333333336,41,48,2304,0,3160,1,1,3.506557897319982,48,1,1,1
210004554242668,72.11525,45,40,1600,2,3060,1,0,4.27826553371462,0,1,1,1
40810015006625,57.6922,45,34,1156,1,3060,1,0,4.0551219824004106,0,1,1,1
406005100013901,48.07675,46,43,1849,3,3010,1,0,3.872798692268385,0,1,1,1
58404470900153,57.6922,45,40,1600,4,3060,1,0,4.0551219824004106,0,1,1,1
880910501330501,57.6922,45,50,2500,0,3060,1,1,4.0551219824004106,50,1,1,1
99300389410955,22.1,44,50,2500,0,3060,1,1,3.095577608523707,50,1,0,1
215018055001206,44.7,43,32,1024,1,3010,1,0,3.7999735016195233,0,1,1,1
455834095001707,41.20871428571429,46,34,1156,2,3060,1,0,3.7186497457791976,0,1,1,1
555082170308309,31.25,46,29,841,0,3160,1,1,3.4420193761824107,29,1,0,1
599580727140755,30.0,41,22,484,0,3030,1,1,3.4011973816621555,22,1,1,1
936979950557507,72.11525,46,59,3481,0,3060,0,0,4.27826553371462,0,1,1,1
881310003900980,29.5,45,29,841,1,3160,1,1,3.3843902633457743,29,1,1,1
910173160100303,19.669999999999998,46,32,1024,0,3140,0,1,2.9790946324009675,32,1,0,1
150400186891000,38.45454545454545,45,57,3249,0,3060,1,0,3.6494769062479073,0,1,1,1
410551481477,47.115249999999996,41,32,1024,1,3160,1,1,3.8525967278104063,32,1,1,1
106909450495664,48.07692307692308,46,58,3364,0,3040,1,0,3.872802292274865,0,1,1,1
125610050037801,41.53825,45,60,3600,0,3010,1,0,3.7266146894912233,0,1,0,1
530120186571000,57.6922,45,52,2704,1,3060,1,0,4.0551219824004106,0,1,1,1
610206877584,57.6922,45,36,1296,1,3060,1,0,4.0551219824004106,0,1,1,1
42250660955795,28.845999999999997,45,43,1849,5,3060,1,1,3.3619713351613183,43,1,1,1
60836120306305,25.75,44,60,3600,0,3060,1,1,3.248434627109745,60,1,1,1
95570660969397,48.07675,45,38,1444,2,3060,1,0,3.872798692268385,0,1,1,1
95570660969397,48.07675,45,37,1369,2,3060,1,1,3.872798692268385,37,1,1,1
147140060030642,19.22,46,43,1849,0,3060,1,1,2.9559514035421466,43,0,1,1
406908770495066,90.57958333333333,46,38,1444,2,3060,1,1,4.506228838132208,38,1,1,1
516289060879000,76.923,45,59,3481,0,3060,0,1,4.3428049215201,59,1,1,1
610222748355,48.07675,45,46,2116,3,3060,1,1,3.872798692268385,46,1,1,1
610222748355,38.4614,45,50,2500,3,3060,1,0,3.649655140954175,0,1,1,1
61265001600051,34.6152,43,53,2809,0,3150,1,1,3.544292891955273,53,1,0,1
311761006800241,55.275,45,33,1089,0,3060,1,0,4.01232072674351,0,1,1,1
550869096806549,64.10244444444444,46,59,3481,1,3060,1,0,4.1604824980582364,0,1,1,1
671610834121000,55.275,46,32,1024,2,3010,1,0,4.01232072674351,0,1,1,1
610580573600060,31.0,45,27,729,0,3160,1,1,3.4339872044851463,27,1,1,1
760168005506030,52.44745454545455,46,61,3721,0,3060,1,0,3.959811802596086,0,1,1,1
18046305064881,14.423,45,27,729,0,3060,1,1,2.6688241546013733,27,1,0,1
248131101950005,25.0,44,53,2809,0,3030,1,1,3.2188758248682006,53,1,0,1
610000610403748,40.598055555555554,46,58,3364,0,3140,1,1,3.7037201727404874,58,1,1,1
780518086909996,44.37861538461539,46,54,2916,0,3060,1,0,3.7927577179329193,0,1,1,1
167039162060960,48.07666666666667,45,49,2401,2,3060,1,1,3.8727969589273092,49,1,1,1
169150090048219,48.07683333333333,45,44,1936,2,3060,1,0,3.8728004256064557,0,1,1,1
506706130996429,3.0,44,25,625,1,3150,1,1,1.0986122886681098,25,1,0,1
59240092350961,25.9615,43,34,1156,0,3160,1,1,3.2566146713684687,34,1,1,1
610007915983173,27.0,43,35,1225,1,3160,1,1,3.295836866004329,35,0,1,1
10000791525722,28.845999999999997,46,52,2704,0,3040,1,0,3.3619713351613183,0,1,0,1
306900891795562,19.23075,43,40,1600,2,3060,0,1,2.9565105604002095,40,0,1,1
91722004810609,25.0,45,29,841,0,3060,1,0,3.2188758248682006,0,1,1,1
269710085600961,14.0,42,38,1444,0,3160,1,0,2.6390573296152584,0,1,0,1
772411501870104,50.475,43,47,2209,2,3160,1,0,3.921478164198901,0,1,1,1
102580314042382,60.0,46,35,1225,2,3060,1,1,4.0943445622221,35,1,1,1
104020419042317,2.7777777777777777,39,60,3600,0,3030,1,1,1.0216512475319812,60,1,0,1
86071670030804,47.115249999999996,45,36,1296,0,3060,1,0,3.8525967278104063,0,1,0,1
730480780600061,18.58966666666667,45,33,1089,0,3060,1,0,2.9226058707854325,0,1,0,1
10711143274763,62.08571428571429,46,62,3844,0,3010,1,0,4.128515918767016,0,1,1,1
127130360250102,29.137474747474748,45,51,2601,1,3060,1,0,3.3720251376939667,0,1,1,1
250173003216120,37.5,43,60,3600,0,3220,1,1,3.624340932976365,60,1,1,1
309106322710536,57.6922,45,59,3481,0,3060,1,0,4.0551219824004106,0,1,1,1
610709787835878,14.4,43,23,529,0,3160,1,1,2.667228206581955,23,1,0,1
441304002020350,37.393055555555556,44,35,1225,3,3160,1,1,3.62148500684702,35,1,1,1
910009362408671,12.740375,45,35,1225,0,3060,0,0,2.544776084561684,0,1,1,1
293906600068139,41.88022222222222,44,37,1369,4,3160,1,0,3.734813692154023,0,1,1,1
45041387200651,48.0,46,63,3969,0,3060,1,1,3.871201010907891,63,0,1,1
69062649200171,48.07683333333333,46,44,1936,2,3060,1,0,3.8728004256064557,0,1,1,1
102292020066208,57.0,43,35,1225,0,3160,1,1,4.04305126783455,35,0,1,1
293916609033479,40.865249999999996,45,44,1936,0,3040,1,1,3.710280068654017,44,1,1,1
542915046909892,50.48075,45,49,2401,2,3200,1,1,3.9215920754918434,49,1,1,1
810007132402655,38.46,45,59,3481,0,3060,1,1,3.6496187401606335,59,1,1,1
930075841269630,48.07683333333333,45,54,2916,0,3060,1,0,3.8728004256064557,0,1,1,1
126402060047211,16.987166666666667,45,29,841,0,3060,0,0,2.832458157013465,0,1,1,1
162214076907391,30.555555555555557,45,30,900,0,3040,1,1,3.419546520330352,30,1,1,1
910005042826336,39.0,44,51,2601,1,3160,1,0,3.6635616461296463,0,1,1,1
606706852994787,48.07683333333333,45,63,3969,0,3060,1,1,3.8728004256064557,63,1,1,1
163012070014741,52.44745454545455,45,43,1849,0,3060,1,0,3.959811802596086,0,1,0,1
110009102907108,36.0,46,29,841,0,3160,1,1,3.58351893845611,29,1,1,1
5009269201311,40.85,43,52,2704,0,3030,1,1,3.709906821306012,52,1,0,1
592809006909695,28.825,44,59,3481,0,3060,1,0,3.3612430661551227,0,1,1,1
732089849269120,36.0,46,30,900,0,3160,1,1,3.58351893845611,30,1,0,1
92240170300600,25.0,46,35,1225,1,3060,1,0,3.2188758248682006,0,1,1,1
17050826300901,72.11525,45,51,2601,2,3060,0,1,4.27826553371462,51,1,1,1
309010614028049,14.56,43,23,529,0,3210,1,1,2.67827804276854,23,1,0,1
711161101210300,34.85575,44,32,1024,0,3150,1,1,3.5512181164231125,32,1,0,1
301040611043117,35.0,46,54,2916,1,3010,1,0,3.5553480614894135,0,1,1,1
67092806304561,19.333333333333332,46,34,1156,0,3010,1,0,2.9618307218783095,0,1,0,1
30410075069696,25.0,39,55,3025,0,3030,1,1,3.2188758248682006,55,1,0,1
460650218371003,23.04,45,38,1444,2,3010,1,0,3.1372318358276905,0,1,1,1
460650218371003,13.84,45,34,1156,2,3010,1,1,2.6275629501895237,34,1,1,1
911744009330601,38.44444444444444,46,53,2809,0,3060,1,1,3.6492141977215047,53,1,1,1
30510224067401,35.7,43,44,1936,0,3060,1,1,3.5751506887855933,44,1,1,1
398996702003557,72.11525,46,61,3721,0,3060,0,0,4.27826553371462,0,1,1,1
398996702003557,72.11525,46,45,2025,0,3060,0,1,4.27826553371462,45,1,1,1
815769360396303,19.225,45,34,1156,0,3060,0,1,2.9562115153917077,34,1,0,1
386419060179305,73.52941176470588,45,29,841,0,3000,1,0,4.29768548624013,0,1,0,1
870360091536419,80.12805555555556,45,27,729,0,3060,1,0,4.383626049372447,0,1,0,1
400862092136739,57.6922,45,39,1521,2,3060,1,0,4.0551219824004106,0,1,1,1
686930968321003,12.67,38,55,3025,0,3030,0,1,2.5392369943330477,55,1,0,1
706907553990997,16.1538,45,35,1225,1,3060,1,1,2.782155316108993,35,0,1,1
